Finished creating model data!
Performing optimization, start time:  20:15:35 
Optimizing with theta = -1 
Optimizing with theta = -0.9 
Optimizing with theta = -0.8 
Optimizing with theta = -0.7 
Optimizing with theta = -0.6 
Optimizing with theta = -0.5 
Optimizing with theta = -0.4 
Optimizing with theta = -0.3 
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization
Beginning optimization

iter           f        nrm_gr                     status          rad  CG iter                  CG result
 170   5451.593288  466.632026   Continuing - TR contract     0.082570       29         Intersect TR bound
 140   5452.194403 2365.209331   Continuing - TR contract     0.325833       34         Intersect TR bound
 150   5455.332482  103.153303   Continuing - TR contract     0.005728        3         Negative curvature
 150   5454.993756   19.828619   Continuing - TR contract     0.000239        1         Negative curvature
 170   5448.254603   22.499639     Continuing - TR expand     0.000340        3         Intersect TR bound
 160   5456.625862   84.576502   Continuing - TR contract     0.000302        3         Negative curvature
 170   5451.522483   68.882532   Continuing - TR contract     0.000680       15         Intersect TR bound
 170   5449.671390 2278.803258   Continuing - TR contract     0.293581       34         Intersect TR bound
 150   5451.417154  412.877273   Continuing - TR contract     0.001273        9         Intersect TR bound
 160   5455.331039   24.043768     Continuing - TR expand     0.000067        2         Intersect TR bound
 180   5450.738788 7888.061940   Continuing - TR contract     0.069668       18         Intersect TR bound
 180   5449.648658  424.542945                 Continuing     0.000573        4         Intersect TR bound
 160   5454.992237   30.269185     Continuing - TR expand     0.000604        3         Intersect TR bound
 180   5448.006410 6377.973599   Continuing - TR contract     0.005161        7         Negative curvature
 180   5451.511184   63.733905     Continuing - TR expand     0.003440        9         Intersect TR bound
 170   5456.617591  459.781974     Continuing - TR expand     0.004587        8         Intersect TR bound
 160   5451.224650   38.753902   Continuing - TR contract     0.000179        5         Negative curvature
 190   5450.532161 1681.938216                 Continuing     0.000272        2         Intersect TR bound
 170   5455.027426  348.206483   Continuing - TR contract     0.018349       13         Intersect TR bound
 190   5449.608353   11.241192     Continuing - TR expand     0.000242        4         Intersect TR bound
 190   5447.974911   63.171142   Continuing - TR contract     0.001089        6         Negative curvature
 190   5451.504759   36.430893     Continuing - TR expand     0.004354        9         Intersect TR bound
 170   5452.08390536110.570400   Continuing - TR contract     0.330279       33         Intersect TR bound
 200   5450.413803   37.264686     Continuing - TR expand     0.004133       10         Intersect TR bound
 180   5454.777207  816.732504   Continuing - TR contract     0.034834       17         Intersect TR bound
 200   5449.559780  128.835722   Continuing - TR contract     0.000306       10         Intersect TR bound
 200   5447.963047   50.280324   Continuing - TR contract     0.002755       15         Intersect TR bound
 170   5450.417497  359.916354   Continuing - TR contract     0.097860        9         Negative curvature
 180   5454.530540  298.932913     Continuing - TR expand     0.185782       16         Intersect TR bound
 200   5450.916494  350.022363   Continuing - TR contract     0.005511       17         Intersect TR bound
 210   5450.400949   52.466141   Continuing - TR contract     0.000024        3         Negative curvature
 180   5451.265818 1376.620342   Continuing - TR contract     0.000645        1         Intersect TR bound
 210   5447.906317 5593.165457   Continuing - TR contract     0.000581        8         Negative curvature
 180   5450.404420  223.040163                 Continuing     0.000191        9         Negative curvature
 210   5449.509360   34.891168   Continuing - TR contract     0.013949       14         Intersect TR bound
 210   5450.778209  127.090823   Continuing - TR contract     0.000387        2         Negative curvature
 190   5453.943297  256.621894   Continuing - TR contract     0.002449       14         Negative curvature
 190   5453.639476  521.272812   Continuing - TR contract     0.002177       16         Intersect TR bound
 190   5450.033500 2527.123767   Continuing - TR contract     0.000272        7         Negative curvature
 220   5450.367320  112.419623                 Continuing     0.004414       14         Negative curvature
 220   5449.202248   82.387503                 Continuing     0.003923       15         Intersect TR bound
 190   5450.384946  479.199866   Continuing - TR contract     0.002903        8         Negative curvature
 220   5446.931232 1362.407585     Continuing - TR expand     0.953352       22         Intersect TR bound
 200   5450.030142   10.542027     Continuing - TR expand     0.000115        3         Intersect TR bound
 200   5453.928415   88.081669   Continuing - TR contract     0.000517        9         Intersect TR bound
 220   5450.726904 1216.304323     Continuing - TR expand     0.035309       13         Intersect TR bound
 200   5453.367805  225.859390     Continuing - TR expand     0.066130       18         Intersect TR bound
 230   5446.931232 1362.407585   Continuing - TR contract     0.000931        7         Intersect TR bound
 230   5448.811696  412.051115   Continuing - TR contract     0.004965       16         Intersect TR bound
 230   5448.858285  514.365779   Continuing - TR contract     0.134065       23         Intersect TR bound
 200   5450.223882  507.744226   Continuing - TR contract     0.007348        6         Negative curvature
 210   5450.015020   62.624657                 Continuing     0.000291        4         Negative curvature
 230   5447.618422  696.846920     Continuing - TR expand     1.072521       18         Intersect TR bound
 210   5453.797121  231.454002   Continuing - TR contract     0.015693       16         Negative curvature
 240   5446.781945 5798.000147   Continuing - TR contract     0.014140       14         Intersect TR bound
 240   5447.088129 7758.678559   Continuing - TR contract     0.018853        9         Intersect TR bound
 240   5448.595862  582.730952   Continuing - TR contract     0.012569       16         Intersect TR bound
